Run	pheno	Project	MIC	pdst_method1	pdst_method2	pdst_method3	pdst_classification	country	Lineage	Sublineage
ERR8975675	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE4	lineage4.3.2.1
ERR8975677	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.1.1
ERR8975678	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8975679	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8975682	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE4	lineage4.3.3
ERR8975683	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE4	lineage4.4.1.1
ERR8975684	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.1
ERR8975685	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE4	lineage4.3.4.2.1
ERR8975686	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE4	lineage4.3.2.1
ERR8975698	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE4	lineage4.3.3
ERR8975708	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE4	lineage4.3.2.1
ERR8975710	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8975715	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.1
ERR8975723	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE1	lineage1.2.2
ERR8975731	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE4	lineage4.3.2.1
ERR8975736	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8975740	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE4	lineage4.1.1.3
ERR8975743	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8975744	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8975747	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8975748	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE4	lineage4.8
ERR8975754	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.1.1
ERR8975759	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE4	lineage4.3.2.1
ERR8975760	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE4	lineage4.1.2.1
ERR8975762	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.1
ERR8975766	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.1.1
ERR8975767	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8975769	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8975776	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8975777	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE4	lineage4.1.1.3
ERR8975778	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8975780	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8975782	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8975783	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE4	lineage4.3.3
ERR8975784	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8975787	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE4	lineage4.4.1.1
ERR8975790	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8975791	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8975792	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8975795	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.1
ERR8975796	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8975800	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8975801	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	NA	NA
ERR8975802	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.1
ERR8975804	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.1
ERR8975806	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE4	lineage4.3.4.1
ERR8975807	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE4	lineage4.8
ERR8975808	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.1
ERR8975813	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8975824	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8975835	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE4	lineage4.4.1.1
ERR8975841	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE4	lineage4.8
ERR8975843	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE3	lineage3.x.x.x
ERR8975846	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8975848	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8975854	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE4	lineage4.8
ERR8975858	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE4	lineage4.8
ERR8975860	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.1.1
ERR8975864	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.1.1
ERR8975866	R	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.2
ERR8975869	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE1	lineage1.2.2
ERR8975871	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE4	lineage4.3.4.2.1
ERR8975877	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE4	lineage4.1.1.3
ERR8975879	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE4	lineage4.4.1.1
ERR8975880	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE4	lineage4.3.2.1
ERR8975882	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE2	lineage2.2.1
ERR8975883	S	PRJEB44577	1	liquid_media	microdilution_plate	UKMYC6	CRyPTIC	South_Africa	LINEAGE4	lineage4.1.1.1
