Run	pheno	Project	MIC	pdst_method1	pdst_method2	pdst_method3	pdst_classification	country	Lineage	Sublineage
ERR3287551	S	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	LINEAGE4	lineage4.3
ERR3287552	S	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	LINEAGE4	lineage4.3
ERR3287553	S	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	LINEAGE2	lineage2.2.1
ERR3287554	S	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	LINEAGE4	lineage4.3.2
ERR3287555	S	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	LINEAGE4	lineage4.9.x.x
ERR3287556	S	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	NA	NA
ERR3287557	S	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	LINEAGE4	lineage4.9.x.x
ERR3287559	S	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	LINEAGE4	lineage4.1.2.1
ERR3287560	S	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	LINEAGE4	lineage4.3.4.1
ERR3287562	S	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	LINEAGE4	lineage4.3.2
ERR3287563	S	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	NA	NA
ERR3287564	S	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	LINEAGE4	lineage4.3
ERR3287565	S	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	LINEAGE4	lineage4.3
ERR3287566	S	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	NA	NA
ERR3287567	S	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	LINEAGE4	lineage4.3.4.2
ERR3287568	S	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	NA	NA
ERR3287569	S	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	LINEAGE4	lineage4.3
ERR3287570	S	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	LINEAGE4	lineage4.3.4.2
ERR3287571	S	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	LINEAGE4	lineage4.1.2.1
ERR3287572	S	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	LINEAGE4	lineage4.3.4.2
ERR3287573	S	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	LINEAGE4	lineage4.3.4.2
ERR3287574	S	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	LINEAGE4	lineage4.3
ERR3287575	S	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	LINEAGE4	lineage4.1.1.3
ERR3287576	S	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	LINEAGE4	lineage4.3.4.1
ERR3287577	S	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	LINEAGE4	lineage4.3
ERR3287578	S	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	NA	NA
ERR3287579	S	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	LINEAGE4	lineage4.3
ERR3287582	R	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	LINEAGE4	lineage4.3
ERR3287584	R	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	LINEAGE2	lineage2.2.1
ERR3287585	R	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	LINEAGE4	lineage4.1.2.1
ERR3287586	R	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	LINEAGE4	lineage4.1.2.1
ERR3287587	S	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	LINEAGE2	lineage2.2.1
ERR3287588	S	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	LINEAGE4	lineage4.3.4.2
ERR3287590	S	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	LINEAGE4	lineage4.4.1.1
ERR3287591	R	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	LINEAGE4	lineage4.1.2.1
ERR3287592	S	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	LINEAGE4	lineage4.8
ERR3287593	S	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	LINEAGE4	lineage4.1
ERR3287594	S	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	LINEAGE4	lineage4.3
ERR3287595	S	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	LINEAGE4	lineage4.9.x.x
ERR3287598	S	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	LINEAGE4	lineage4.3.4.2
ERR3287599	S	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	LINEAGE4	lineage4.1.2.1
ERR3287600	S	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	LINEAGE4	lineage4.8
ERR3287601	S	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	LINEAGE4	lineage4.1.1.3
ERR3287604	S	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	LINEAGE4	lineage4.3.3
ERR3287605	S	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	NA	NA
ERR3287606	S	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	LINEAGE4	lineage4.3.3
ERR3287607	S	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	LINEAGE4	lineage4.3.2
ERR3287608	S	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	LINEAGE4	lineage4.1.2.1
ERR3287609	S	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	LINEAGE4	lineage4.3.4.2
ERR3287610	R	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	LINEAGE4	lineage4.3.3
ERR3287611	S	PRJEB32234	1	liquid_media	microdilution_plate	UKMYC5	CRyPTIC	Peru	LINEAGE4	lineage4.3.3
