Run	pheno	Project	MIC	pdst_method1	pdst_method2	pdst_method3	pdst_classification	country	Lineage	Sublineage
ERR5917669	R	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.3.3
ERR5917670	R	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.3.3
ERR5917671	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.8
ERR5917672	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.8
ERR5917673	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.1.2.1
ERR5917674	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.3.3
ERR5917675	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.1
ERR5917676	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.2.1
ERR5917677	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE2	lineage2.2.1
ERR5917678	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE2	lineage2.2.1
ERR5917679	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.1.2.1
ERR5917680	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.1.2.1
ERR5917681	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.1.2.1
ERR5917682	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.8
ERR5917683	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.1.2.1
ERR5917684	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE2	lineage2.2.1
ERR5917685	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE2	lineage2.2.1
ERR5917686	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE2	lineage2.2.1
ERR5917687	R	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE2	lineage2.2.1
ERR5917688	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE2	lineage2.2.1
ERR5917689	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE2	lineage2.x.x.x
ERR5917690	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.1
ERR5917691	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.8
ERR5917692	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE2	lineage2.2.1
ERR5917693	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.2.1
ERR5917694	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.1.2.1
ERR5917695	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE2	lineage2.2.1
ERR5917696	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.2.1
ERR5917697	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE2	lineage2.2.1
ERR5917698	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE2	lineage2.2.1
ERR5917699	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.1.2.1
ERR5917700	R	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE2	lineage2.2.1
ERR5917701	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.3.3
ERR5917702	R	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.2.1
ERR5917703	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE2	lineage2.2.1
ERR5917704	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE2	lineage2.2.1
ERR5917705	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE2	lineage2.2.1
ERR5917706	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.1.2
ERR5917707	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE2	lineage2.2.1
ERR5917708	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE2	lineage2.2.1
ERR5917709	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE2	lineage2.2.1
ERR5917711	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.8
ERR5917712	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.3.3
ERR5917713	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.8
ERR5917714	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.8
ERR5917715	R	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.2.1
ERR5917717	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.3.3
ERR5917718	R	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE2	lineage2.2.1
ERR5917719	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.2.1
ERR5917720	R	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE2	lineage2.2.1
ERR5917721	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.3.3
ERR5917722	S	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE4	lineage4.8
ERR5917723	R	PRJEB44575	WHO	liquid_media	MGIT	MGIT960	WHO_past	Belarus	LINEAGE2	lineage2.2.1
